trainer_name,now,return_epoch,early_stop_round,hidden_size,trn_loss,val_loss,avg_trn_ano_scr,std_trn_ano_scr,avg_val_ano_scr,std_val_ano_scr,avg_tst_ano_scr,std_tst_ano_scr,avg_true_ano_scr,std_true_ano_scr,IR,roc_auc,pr_auc,sampling_term,config
NewTrainer,2022-01-16 11:58:30.638932,99,1000,8,0.1572,0.0658,0.197,0.1281,0.1963,0.0859,0.189,0.0881,0.2398,0.0883,129.4375,0.6838,0.0873,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 11:58:37.288809,99,1000,8,0.1314,0.0614,0.1815,0.1289,0.1823,0.0903,0.1793,0.0917,0.2508,0.0952,129.4375,0.7448,0.1064,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 11:58:43.410807,99,1000,8,0.1514,0.0689,0.1959,0.1327,0.197,0.094,0.1951,0.0952,0.258,0.0976,129.4375,0.7123,0.0958,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=100, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:00:43.798122,199,1000,2,0.3458,0.2329,0.3662,0.1616,0.3628,0.1279,0.34299999999999997,0.1286,0.3788,0.1213,129.4375,0.6048,0.0636,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:00:55.649348,199,1000,4,0.259,0.1744,0.2891,0.131,0.2899,0.0918,0.2792,0.0913,0.329,0.0884,129.4375,0.6764,0.0865,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:01:07.651817,199,1000,8,0.1368,0.0537,0.1646,0.1275,0.165,0.0878,0.1646,0.0872,0.2285,0.0891,129.4375,0.7339,0.1029,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-16 12:01:25.042831,199,1000,2,0.2886,0.1863,0.2903,0.1532,0.2942,0.1232,0.2911,0.1232,0.3681,0.1136,129.4375,0.6962,0.0916,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:01:38.123009,199,1000,2,0.3301,0.179,0.2904,0.1378,0.2903,0.1051,0.2868,0.1033,0.3593,0.0984,129.4375,0.7169,0.1008,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:01:50.173683,199,1000,2,0.3798,0.184,0.3001,0.1408,0.2992,0.1039,0.2915,0.1045,0.3537,0.0977,129.4375,0.6915,0.0914,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:02:07.285334,199,1000,4,0.22699999999999998,0.1858,0.2971,0.14800000000000002,0.2981,0.1164,0.2944,0.1182,0.3732,0.1178,129.4375,0.7054,0.0958,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:02:20.356123,199,1000,4,0.2028,0.081,0.2154,0.133,0.2149,0.0963,0.2078,0.094,0.277,0.0921,129.4375,0.738,0.1012,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:02:32.409702,199,1000,4,0.2218,0.1751,0.2784,0.1462,0.2804,0.1131,0.2784,0.1123,0.3547,0.0974,129.4375,0.7149,0.0936,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:02:49.536298,199,1000,8,0.1193,0.0535,0.165,0.1268,0.1646,0.0841,0.1628,0.0854,0.2198,0.085,129.4375,0.7197,0.0975,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:03:02.610226,199,1000,8,0.1056,0.0625,0.1824,0.1261,0.1822,0.0873,0.1785,0.0893,0.2388,0.091,129.4375,0.7170000000000001,0.0985,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:03:14.667756,199,1000,8,0.1501,0.0505,0.1628,0.1199,0.163,0.0783,0.1587,0.0781,0.2079,0.083,129.4375,0.7008,0.0947,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=200, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:10:01.633597,299,1000,2,0.3458,0.2329,0.3662,0.1616,0.3628,0.1279,0.34299999999999997,0.1286,0.3788,0.1213,129.4375,0.6048,0.0636,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:10:19.319680,299,1000,4,0.2408,0.1667,0.2746,0.1379,0.2759,0.1009,0.268,0.0955,0.3321,0.0842,129.4375,0.7122,0.0948,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:10:37.165306,299,1000,8,0.121,0.057,0.174,0.1229,0.1725,0.0818,0.1668,0.0813,0.2108,0.0847,129.4375,0.6688,0.0881,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-16 12:11:03.180921,299,1000,2,0.3557,0.2368,0.3714,0.1572,0.368,0.1244,0.3548,0.131,0.4137,0.1436,129.4375,0.6376,0.0802,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:11:22.861791,299,1000,2,0.3318,0.1736,0.2826,0.1374,0.2811,0.1038,0.2808,0.1015,0.3494,0.0859,129.4375,0.73,0.0955,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:11:40.931464,299,1000,2,0.2984,0.2115,0.3224,0.1597,0.3275,0.1321,0.3306,0.1346,0.4061,0.1343,129.4375,0.6729,0.0848,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:12:06.890023,299,1000,4,0.2379,0.1666,0.2622,0.1525,0.2664,0.1225,0.2648,0.1182,0.3504,0.09699999999999999,129.4375,0.7296,0.0984,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:12:26.601456,299,1000,4,0.2403,0.1705,0.2762,0.1413,0.2776,0.109,0.2749,0.1076,0.3521,0.0997,129.4375,0.7229,0.1006,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:12:44.737633,299,1000,4,0.2237,0.1717,0.2734,0.1586,0.2768,0.1279,0.2779,0.1286,0.3765,0.1151,129.4375,0.7406,0.1025,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:13:10.754522,299,1000,8,0.1006,0.0461,0.1505,0.1225,0.1508,0.0805,0.1489,0.0798,0.2015,0.0854,129.4375,0.7040000000000001,0.0992,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:13:30.576025,299,1000,8,0.1031,0.0479,0.1524,0.1296,0.1516,0.0806,0.1513,0.0791,0.2109,0.0825,129.4375,0.7378,0.1086,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:13:48.701208,299,1000,8,0.1153,0.0568,0.1748,0.1269,0.1744,0.0851,0.17,0.0834,0.2225,0.0817,129.4375,0.7079,0.0911,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=1000, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:23:43.617156,180,20,2,0.3458,0.2329,0.3662,0.1616,0.3628,0.1279,0.34299999999999997,0.1286,0.3788,0.1213,129.4375,0.6048,0.0636,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:23:46.903183,53,20,4,0.3071,0.1902,0.3087,0.1399,0.3078,0.1105,0.2989,0.1126,0.3631,0.1054,129.4375,0.6867,0.085,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
BaseTrainer,2022-01-16 12:23:54.567249,128,20,8,0.1474,0.0548,0.175,0.1236,0.1742,0.0825,0.1697,0.083,0.2259,0.0821,129.4375,0.7199,0.0975,0,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='BaseTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:02.226838,91,20,2,0.4524,0.2345,0.3584,0.1661,0.3563,0.1342,0.3548,0.1351,0.4089,0.1296,129.4375,0.6335,0.0726,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:11.974115,148,20,2,0.3632,0.2093,0.3284,0.1596,0.3301,0.1272,0.3221,0.1343,0.3927,0.1505,129.4375,0.6566,0.0847,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:23.988542,197,20,2,0.3059,0.1957,0.3089,0.1514,0.3115,0.1205,0.3116,0.1226,0.3933,0.1233,129.4375,0.7154,0.0956,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:30.829345,82,20,4,0.2715,0.1765,0.2889,0.1386,0.2895,0.0999,0.2826,0.0976,0.3469,0.0877,129.4375,0.7126,0.0931,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:34.206738,51,20,4,0.2954,0.1794,0.2927,0.1443,0.2917,0.1003,0.2862,0.0992,0.3526,0.0915,129.4375,0.7162,0.0954,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:36.900094,43,20,4,0.3315,0.2043,0.3248,0.1496,0.3256,0.1133,0.319,0.1164,0.3846,0.1118,129.4375,0.6851,0.0864,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:44.301022,88,20,8,0.1608,0.0577,0.1824,0.1205,0.1827,0.0762,0.1746,0.0781,0.2174,0.0835,129.4375,0.6788,0.0878,1,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:51.069039,102,20,8,0.1818,0.0572,0.1723,0.132,0.1733,0.09,0.1714,0.0873,0.2335,0.0887,129.4375,0.7271,0.10099999999999999,4,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
NewTrainer,2022-01-16 12:24:54.646273,57,20,8,0.1591,0.0694,0.2055,0.1282,0.2035,0.0769,0.1968,0.0795,0.2423,0.0851,129.4375,0.684,0.0909,16,"Namespace(batch_size=256, data='tabular', data_name='abalone19', device='cuda:0', early_stop_round=20, gpu_id=0, hidden_size=[2, 4, 8], initial_epochs=20, n_epochs=300, sampling_term=[1, 4, 16], train_ratio=0.7, trainer_name='NewTrainer', window_size=8)"
